feature,weight,std
TCVUSD,1.0557317080321194,0.0045152398487014285
Average_Tariff,0.40686760019073986,0.000949405578383834
HS_Group_Name_Finished Goods,0.16112844840026638,0.0009188494304513
Trade_Direction_Import,0.15770333919084523,0.000802133204628022
HS_Group_Name_Raw Input,0.13876814399096674,0.0008657149390816692
State_Closure_EA_Diff,0.07457638593440175,0.00041561233335263596
Container_Type_Dry_True,0.05844990118280631,0.0008979411528862661
Foreign_Country_Region_South Asia,0.05709863330739591,0.00033149404668110895
foreign_company_size,0.055111877962252274,0.0005939307245806838
Foreign_Country_Region_Other East Asia (not China),0.03972265373031871,0.00044688612977040104
HS_Group_Name_Edible with Processing,0.037212153630216814,0.0003051993214112436
US_Port_Coastal_Region_Northeast,0.03540673686556765,0.00035610134019886327
Foreign_Country_Region_European Union,0.035086659582810056,0.0002895677582555158
Foreign_Country_Region_North America,0.032594505359446524,0.00013307374712479025
HS_Group_Name_Pharma,0.03212525690547689,0.00021994317337123602
Container_LCL/FCL_LCL,0.03140324532989809,0.0002495148215560728
US_company_size,0.028572471616722807,0.0010369227355307392
Foreign_Country_Region_South America,0.02640334010841734,0.0005906456753939474
Foreign_Country_Region_Southeast Asia,0.02524206135833973,0.00015063572148774806
US_Port_Coastal_Region_Southeast,0.022688424623773518,0.00026554957489225773
