boosting_type,colsample_bytree,force_col_wise,learning_rate,max_depth,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.9933964810232585,+,0.638757391515085,5,46.0,0.6513435938264958,0.47118977909056525,0.7351465228133945,12.93262313091837,110
gbdt,0.985495682677879,+,0.5390586222700104,5,68.0,0.37638661682229546,0.5116038163408431,0.8025650879209403,12.935263873511849,276
gbdt,0.9698163728206217,+,0.5941040150643803,5,60.0,0.1840719472556219,0.767274701344755,0.7639321597959899,12.939023589434273,72
gbdt,0.9995183896193774,+,0.6434062463650919,5,52.0,0.3432412510866846,0.20338851873497676,0.8413670311280965,12.941045101283027,191
gbdt,0.9653294447092066,+,0.5614288661957361,5,35.0,0.315738125702438,0.5617347723907181,0.6863185738145863,12.941149871957585,147
gbdt,0.9652949000886831,+,0.6683298054869877,5,82.0,0.12838541462199807,0.41002419117818867,0.6911118824126794,12.941393702133611,154
gbdt,0.9872209639576355,+,0.5824414615062103,5,41.0,0.661582285361352,0.5381695957614034,0.769586509150277,12.94141094659896,289
gbdt,0.9784233875867838,+,0.5216348208719734,5,62.0,0.4097960526382666,0.624117613586705,0.95327197965737,12.943312404176034,222
gbdt,0.9688885068046861,+,0.5004579050412631,5,69.0,0.2122541283522403,0.20330884768093788,0.7131400906822626,12.943692086752485,268
gbdt,0.9881321424967388,+,0.6152596815858775,5,49.0,0.28897009501002896,0.46187380026805896,0.7619728660105755,12.945219167543442,128
gbdt,0.9773239925253082,+,0.5017099993699936,5,51.0,0.37211270668550045,0.807694598179453,0.9193548528848943,12.945551368570728,209
gbdt,0.9705477930403716,+,0.5358231476399795,5,35.0,0.3084778384437434,0.5916871464817107,0.7869745674507059,12.946677731892873,148
gbdt,0.9856541465638025,+,0.5842775514045191,5,70.0,0.9041899577345908,0.9240710959840165,0.6824065316025902,12.94737710478516,66
gbdt,0.9900555855879274,+,0.6763942026202694,5,95.0,0.0824475113705815,0.2763961712481536,0.6650707464419275,12.947458315500684,270
gbdt,0.9668561451833767,+,0.6585393510068993,5,45.0,0.1310627804096927,0.39798599252671873,0.6932214682560287,12.949412887785174,258
gbdt,0.9724114512007752,+,0.4585991066073201,5,83.0,0.999853854801547,0.757432514504328,0.8183851983559096,12.95075874161362,74
gbdt,0.9654369316322389,+,0.49230498919088783,5,74.0,0.31633848471131526,0.3168905288344334,0.6512887378542118,12.953045340861244,176
gbdt,0.9565448450182003,+,0.6534635611821479,5,58.0,0.4406812902333319,0.7015350991869835,0.8179051827612297,12.954798710834396,291
gbdt,0.9261888377250541,+,0.5885169657968422,5,34.0,0.175672153708092,0.709577400822321,0.5196338708914611,12.957520568805664,169
gbdt,0.9777211711379916,+,0.5349334512884006,5,77.0,0.5443767806966435,0.3959615374618805,0.794032508571721,12.958170998395405,292
gbdt,0.9652680013142676,+,0.5150039515184467,5,82.0,0.09702645511334895,0.3531568642438809,0.6890802112694109,12.958620298574123,259
gbdt,0.9574661306623362,+,0.6214458682914898,5,44.0,0.11554488316281562,0.36473444002067645,0.5806302403761548,12.959841821976385,262
gbdt,0.9549686185123843,+,0.5340604755053626,5,52.0,0.39011285677591345,0.21099123106104234,0.9230601160782799,12.963160913263062,195
gbdt,0.9835139429170272,+,0.6937753854316087,5,75.0,0.1828027301231975,0.41576643068631347,0.7488734300837205,12.963360463983188,260
gbdt,0.9348214143600637,+,0.589804186650359,5,92.0,0.5521320876376018,0.999499287493066,0.5713517650691988,12.966147109095308,21
gbdt,0.9357891564096652,+,0.648514796798132,5,82.0,0.36707319495686375,0.10658201468013112,0.6078796185828561,12.968695611012274,24
gbdt,0.9996319355917662,+,0.47060887077787306,5,56.0,0.3231631692796704,0.6197808628463836,0.7760581728139947,12.9688657102891,287
gbdt,0.9238743460635912,+,0.5971572165981212,5,67.0,0.0017175995375436903,0.7107653457806993,0.5740880757313014,12.969252033618696,69
gbdt,0.9449543797865678,+,0.653352515759959,5,39.0,0.5039807614938394,0.8466385729272559,0.8908236521443494,12.974000837032058,238
gbdt,0.9367089162970695,+,0.5681518155293219,5,36.0,0.13985244007474604,0.376256751067787,0.7896272888071072,12.97491660182387,266
gbdt,0.9742456338991415,+,0.4713320256933584,5,52.0,0.3050822705653462,0.11087292346673418,0.8027873828779782,12.975730893095353,197
gbdt,0.970475774231866,+,0.6741439275989418,5,58.0,0.12324981934978524,0.5315378568823734,0.7610223053179068,12.975922907909547,129
gbdt,0.9083005558061223,+,0.53487934931967,5,70.0,0.883315277380862,0.8373883555532842,0.6725448375132252,12.976014527568138,3
gbdt,0.901036093101708,+,0.6663862253036679,5,72.0,0.6350234313305712,0.7950716053701082,0.6817770447932621,12.978372971369454,174
gbdt,0.9601671231279115,+,0.6881253281350309,5,67.0,0.13033809660084808,0.4127010044767325,0.5794114436863157,12.979179329994478,156
gbdt,0.9207955337906771,+,0.4896760323483563,5,89.0,0.12019152432081517,0.4373530681736849,0.7554117194952392,12.980363727968232,274
gbdt,0.9923389644848978,+,0.4627017900623107,5,65.0,0.08823849589811035,0.3918556433870988,0.7173992085139347,12.980556997879466,166
gbdt,0.9477193663182348,+,0.6358406593531386,5,92.0,0.563089433845035,0.9587249509770436,0.5042484068377858,12.983239433320689,22
gbdt,0.9818888594016664,+,0.43811307512098274,5,68.0,0.5623028123623273,0.6404693022818428,0.7824122445919302,12.985918692485702,279
gbdt,0.9989824538793294,+,0.7295549592244699,5,51.0,0.3492835396830666,0.9623245579002687,0.8018864233376515,12.98665699725889,284
gbdt,0.9023045900601112,+,0.6077770604535242,5,83.0,0.3159507034776089,0.5789233961190462,0.7645130513928383,12.98852609057841,271
gbdt,0.8881224521544308,+,0.5250072715024163,5,42.0,0.8409701639579141,0.7572141583767081,0.8170557034424262,12.988788975306411,86
gbdt,0.960409351242129,+,0.7482129930740692,5,92.0,0.7036070780174851,0.68779969379747,0.8204597407947504,12.989267357645844,224
gbdt,0.9862541681346711,+,0.7283265284970191,5,62.0,0.48868264427225216,0.522968781170282,0.6595769390159949,12.991150477300025,146
gbdt,0.9988493598998536,+,0.3978653661279106,5,90.0,0.11044446920570399,0.14845412868514868,0.7650326076347618,12.991220755264608,145
gbdt,0.9171767247490338,+,0.4610888989430046,5,60.0,0.8243013325616254,0.6642193040874002,0.7706576617970174,12.996808204338976,77
gbdt,0.9928910128539113,+,0.40290698825630505,5,79.0,0.3931351462188221,0.5586974435716299,0.8225597958605227,12.997334310896116,281
gbdt,0.9177129692890258,+,0.47567581165679307,5,35.0,0.2652323338099029,0.55155577184765,0.742263048599997,12.998347793229458,149
gbdt,0.8804703014894489,+,0.5115462786946514,5,78.0,0.044002146992886376,0.7342924889489395,0.7030076703412691,13.000955109193214,159
gbdt,0.9847935602015467,+,0.7393743776945658,5,61.0,0.37158911613798323,0.16705537306234577,0.7966204637935206,13.002371652800427,236
gbdt,0.9848261490226131,+,0.7542067681909935,5,70.0,0.9356318074925865,0.9270531385884623,0.6782635327476751,13.003004244023748,67
gbdt,0.8729239801492794,+,0.5086715516976571,5,38.0,0.6400100015740248,0.583369285641829,0.663374599087876,13.003242222888405,16
gbdt,0.9994310721748743,+,0.4104899571022481,5,81.0,0.025421870633944826,0.5209740736266242,0.653367993114825,13.003405215707184,265
gbdt,0.9926153361728133,+,0.7717311454507917,5,38.0,0.23971157941831195,0.4960639265439576,0.7000419472745104,13.0060808828364,261
gbdt,0.9103676295409862,+,0.676669802100187,5,92.0,0.47353881321967894,0.34465319938307026,0.6143716486033342,13.00719093806231,32
gbdt,0.9459372360348466,+,0.4485018129267627,5,82.0,0.06650566506277539,0.31942224684380727,0.6322675824920498,13.007259373349603,263
gbdt,0.9443257658970367,+,0.38636431808605437,5,95.0,0.3527666538777871,0.738797831723381,0.8266132247395541,13.009736028665984,203
gbdt,0.9997017887289203,+,0.8142771646116389,5,86.0,0.25687915451323295,0.9277429583476076,0.875527180467459,13.010851097942425,256
gbdt,0.882340435743273,+,0.6956488929002813,5,43.0,0.7267945160813022,0.5374030525859689,0.7960805617423534,13.012259453571358,217
gbdt,0.9910434918321787,+,0.7884895452591513,5,93.0,0.32761891659295855,0.605388531781859,0.7988710722611123,13.01374653392267,59
gbdt,0.9415694533863385,+,0.773096729789926,5,50.0,0.3659899653384406,0.6190166982611683,0.8063769108247237,13.013908812029618,152
gbdt,0.999886153651336,+,0.794126805012844,5,79.0,0.29341400614554597,0.06581525895038164,0.632797141396197,13.015360226335746,39
gbdt,0.9278688564211528,+,0.41597419047107626,5,98.0,0.6418262035820982,0.7643725781697037,0.8115110273249033,13.017567426617203,243
gbdt,0.9240465500553822,+,0.4330916212267683,5,93.0,0.2502228031264374,0.7874871535738115,0.8025829991333235,13.019911309965677,297
gbdt,0.8517465433584688,+,0.6556864834069449,5,82.0,0.40599318275887125,0.3153568476153533,0.6040162879676696,13.02039848198055,28
