feature,weight,std
TCVUSD,1.330757791225287,0.008577591283110956
Average_Tariff,0.7004604678835604,0.010224080736714849
US_Unemployment_Rate,0.6091435800757413,0.010474219776831046
Foreign_Country_Region_Southeast Asia,0.4151148803168486,0.005760727543742364
Container_Type_Dry_True,0.3554762422776999,0.0034043015322414564
US_company_size,0.3476978644372043,0.006292599159179172
Foreign_Country_Region_Middle East & North Africa,0.3103349108530393,0.005603991527853917
foreign_company_size,0.30882575154988195,0.01184180568312785
Foreign_Country_Region_South America,0.18120000783982235,0.0023763310151070716
HS_Group_Name_Vices,0.15850700010722207,0.007839298992370505
HS_Group_Name_Raw Input,0.10233946542818584,0.009222095785223896
Foreign_Country_Region_Other Europe (not European Union),0.09782561631444694,0.001959926046897805
Foreign_Country_Region_European Union,0.09442228690450441,0.0019848249465201856
HS_Group_Name_Edible with Processing,0.09267671608315904,0.005659948553746668
US_Port_Coastal_Region_Northwest,0.08504236204744528,0.0027281519757680235
HS_Group_Name_Pharma,0.07628654407266873,0.0020399280666498873
HS_Group_Name_Finished Goods,0.051028635175138295,0.0038271383304791045
US_Port_Coastal_Region_Northeast,0.0501418598236024,0.0013709882176736181
US_Port_Coastal_Region_Other,0.04809078992502007,0.00269627281428423
Foreign_Country_Region_Oceania,0.044283852938702406,0.0018959158439089542
