feature,weight,std
TCVUSD,0.9023391849276923,0.0015298861484772444
Average_Tariff,0.3132403934200208,0.00040583483903512094
Trade_Direction_Import,0.13124928593203603,0.0009763542281924683
HS_Group_Name_Finished Goods,0.12653627753722305,0.0002933350520974664
HS_Group_Name_Raw Input,0.11341775685789963,0.0008091022403581971
deaths_weekly,0.08494805225877351,0.00046314192905894087
cases_weekly,0.08283371796749044,0.0005156924761019802
Container_Type_Dry_True,0.05058250005110476,0.0005572091976133333
HS_Group_Name_Edible with Processing,0.048799545851703915,0.00022687286419074515
deaths_pctdelta,0.047808603388487025,0.00034802893747828934
State_Closure_EA_Diff,0.04649302143681253,0.0004704959886239953
Foreign_Country_Region_South Asia,0.045814169671121216,0.0005642714571660553
cases_pctdelta,0.042478059287218616,0.00032018089225045433
HS_Group_Name_Pharma,0.04093578879399375,0.00011202238514302577
Foreign_Country_Region_Other East Asia (not China),0.02686410598422202,0.0007095119798844822
Foreign_Country_Region_European Union,0.025665380356563006,0.00037489801339005103
Container_LCL/FCL_LCL,0.025263287864524718,0.0005453966662515114
Foreign_Country_Region_Southeast Asia,0.021809579841475735,0.0002765750803461441
Foreign_Country_Region_South America,0.018566211622375862,0.0002175905425947797
US_Port_Coastal_Region_Northeast,0.016316652903150007,0.00022255102728294278
