feature,weight,std
TCVUSD,0.9246734580919516,0.00053658315225659
Average_Tariff,0.2884124378298917,0.00024293999734750326
US_Port_Coastal_Region_Northwest,0.1865815838253899,0.00034957096998603307
Trade_Direction_Import,0.1286878393357243,0.00034988092480006585
US_Port_Coastal_Region_Southeast,0.12480883555683478,0.00023365724071754428
Year,0.07657568911239383,0.00020440116271421138
us_company_size,0.07308527895181838,0.00022856940191177263
Container_Type_Dry_True,0.05273342446610145,0.0002969018721693604
US_Port_Coastal_Region_Northeast,0.04756108984749998,0.00012147207794390059
HS_Group_Name_Pharma,0.041378627371677634,0.00014223198544511805
State_Closure_EA_Diff,0.037855513983292524,0.00016461581299855537
Foreign_Country_Region_Other Europe (not European Union),0.03635598217650702,0.00010699432670400601
US_Port_Coastal_Region_Other,0.033040706434934064,5.4764565220065216e-05
Foreign_Country_Region_Sub Saharan Africa,0.030613515910082722,0.00010347015518386143
Container_LCL/FCL_LCL,0.028522565050851822,0.00012852268604045012
Foreign_Country_Region_South Asia,0.0208483413111749,6.154688993787912e-05
HS_Group_Name_Raw Input,0.019438610224606558,5.229950313030999e-05
HS_Group_Name_Finished Goods,0.018140576454921,6.487485027453407e-05
US_Port_Coastal_Region_Southwest,0.017249417894479223,1.517471771031387e-05
Foreign_Country_Region_Middle East & North Africa,0.015589291580270049,0.00011046996306118525
