boosting_type,feature_fraction,force_col_wise,learning_rate,max_depth,min_sum_hessian_in_leaf,num_leaves,reg_alpha,reg_lambda,subsample,loss,iteration
gbdt,0.7514968116304251,+,0.0928183301290987,9,0,188,0.33015329991132947,0.5638135818542285,0.5167155629853156,390.01420302701655,230
gbdt,0.7992777231277192,+,0.210686250085917,14,0,147,0.9528555981760349,0.6704908449424084,0.6662984002121797,390.0400718362868,119
gbdt,0.7486618855446098,+,0.06909925830044118,9,0,133,0.40074899952031195,0.008743602047187854,0.7999452369867618,390.1002817638129,24
gbdt,0.7612604200580007,+,0.20839759197042898,10,0,170,0.3741115663205475,0.38285047498686925,0.8198662656037771,390.2312238874709,186
gbdt,0.6959391967896507,+,0.19660392145016511,13,0,73,0.4433810773947549,0.9989231626778036,0.9070674737371114,390.2594462248126,147
gbdt,0.7208722918937697,+,0.03325233437324039,11,0,87,0.48948385432699204,0.6240827980433737,0.39535252351796035,390.2706095843168,211
gbdt,0.7788666614949192,+,0.029385145816565796,11,0,88,0.5166779933821687,0.7696304586395448,0.9487343325513604,390.2817190069081,80
gbdt,0.7068512203864028,+,0.1883278424659792,13,0,33,0.30882780565505985,0.9155849730677652,0.7664864546418176,390.3128906238617,265
gbdt,0.6093520702816788,+,0.014976435277467434,14,0,196,0.3180558684282324,0.9948256412332857,0.6120640159120635,390.41683364219233,44
gbdt,0.6528913655822001,+,0.014876762868688269,14,0,172,0.32247343639209813,0.438687494054818,0.8304128335906485,390.4317452071005,128
gbdt,0.6943155816442159,+,0.013459970185969448,13,0,183,0.5221567653278404,0.8962988348927358,0.693092259865998,390.49505878838886,104
gbdt,0.7738326513833336,+,0.06204242161461029,10,0,53,0.2055729555347976,0.694454819339601,0.9981585163876489,390.5352111250718,170
gbdt,0.6295546035946398,+,0.18874387138285437,12,0,68,0.33470025408921933,0.1892997150725238,0.8503222043717059,390.6452456415365,200
gbdt,0.7353503058593529,+,0.04144010032295996,13,0,50,0.28121665392662243,0.6830073679019288,0.707624994521924,390.774891178657,262
gbdt,0.7009966764747347,+,0.0754066000432851,14,0,36,0.44693000568190466,0.6449496620080595,0.9372071465141895,390.8994320992627,179
gbdt,0.6127182783378315,+,0.12686864572695397,12,0,38,0.37779813357944225,0.7280698279565115,0.8078892761402495,390.9718392661601,232
gbdt,0.7013065201942129,+,0.05957678446333918,12,0,44,0.5450359113255497,0.9223046412164937,0.7958394169168951,391.00985897969576,85
gbdt,0.7843986919306905,+,0.03568871560984796,11,0,56,0.16844885590750794,0.0526914280278547,0.5607314084925562,391.1460721770256,140
gbdt,0.703084991262148,+,0.01760640241720077,12,0,126,0.07425403548944592,0.23088626410250923,0.9389743954745371,391.2589282371764,100
gbdt,0.7795743120691638,+,0.06420403184735597,8,0,106,0.26897939073190713,0.5421446733239128,0.6532242305420313,391.3164242125599,187
gbdt,0.6361960771163219,+,0.02375592096307813,13,0,99,0.06028779967400724,0.07750148524017059,0.7116377470380978,391.3728353749004,177
gbdt,0.7305202554905477,+,0.2731625628170845,13,0,41,0.45448736630728404,0.70966548539909,0.6532833536024252,391.4387560248842,79
gbdt,0.7835533166651757,+,0.3535576734303839,14,0,59,0.11428977447652588,0.8718390740316904,0.7994310790043881,391.5328180428658,202
gbdt,0.6608607865649826,+,0.039442600685220014,11,0,63,0.6491755256177614,0.7478572776528285,0.8841012691919323,391.6565152242912,94
gbdt,0.7316276685289512,+,0.1005805936668612,8,0,102,0.22063491807873767,0.6559078202946722,0.7561249594292786,391.7414411384032,154
gbdt,0.7559802403703472,+,0.22344297206009286,9,0,100,0.5759436865413589,0.6719277161419022,0.8982136189039671,391.77926379686033,36
gbdt,0.690962561825426,+,0.07924773453711596,9,0,51,0.07862446091209122,0.9004592159110612,0.42134525171507803,391.9006543730641,214
gbdt,0.6224271038427172,+,0.08435072948735328,9,0,94,0.17342587539351717,0.8132222660076598,0.8607642126845946,391.987025833646,82
gbdt,0.7659363063144813,+,0.40917760206830867,14,0,133,0.4743527339872856,0.917537738489111,0.7074104988407827,391.9920566527881,225
gbdt,0.78860134822597,+,0.011861966148036543,13,0,125,0.462481057323909,0.2973456084898941,0.7587772014460124,392.0503417591008,253
gbdt,0.763087344742283,+,0.05883378948165183,8,0,168,0.3206109593155061,0.23519316585331002,0.8013058002777597,392.12659828621486,295
gbdt,0.5980588427132859,+,0.058814831421543284,10,0,69,0.596267763466396,0.3085782326078329,0.6667623703695831,392.16202794377176,102
gbdt,0.7231158574468715,+,0.3140059612715757,14,0,173,0.35035567042238086,0.3819566102068896,0.9699818299735383,392.2031146015823,97
